time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick
13.9200171498163,0.05998993,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.0212035359977,13.9285061026644,0.0416149,3.5,-8,0,7,1,5,1,5
13.9708560170047,0.09998322,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.0723992346939,13.9718496026644,0.003648299,3.5,-8,0,7,1,5,1,5
14.0213116403995,0.1599731,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.1229123370181,14.0228498026644,0.003713301,3.5,-8,0,7,1,5,1,5
14.0754843509523,0.1999664,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.1770295351474,14.0768580026644,0.004299901,3.5,-8,0,7,1,5,1,5
14.1259497721773,0.2599564,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.2275701318027,14.1269505026644,0.005275794,3.5,-8,0,7,1,5,1,5
14.1774045753223,0.2999496,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.2789739370748,14.1793277026644,0.003525503,3.5,-8,0,7,1,5,1,5
14.2306608335744,0.3599396,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.3322662344104,14.2327864026644,0.0043785,3.5,-8,0,7,1,5,1,5
14.28794626405,0.4199295,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.3894628330499,14.2893140026644,0.007716199,3.5,-8,0,7,1,5,1,5
14.339568201229,0.4799194,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.4411455357143,14.3419736026644,0.0038402,3.5,-8,0,7,1,5,1,5
14.3919092806126,0.5199127,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.4934637329932,14.3931267026644,0.003686295,3.5,-8,0,7,1,5,1,5
14.4433799919579,0.5799026,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.5449366354875,14.4446115026644,0.004308298,3.5,-8,0,7,1,5,1,5
14.4934464051481,0.6198959,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.5949897321429,14.4941509026644,0.0028044,3.5,-8,0,7,1,5,1,5
14.5451924390113,0.6798859,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.6467913336168,14.5466676026644,0.005823002,3.5,-8,0,7,1,5,1,5
14.5960185167263,0.7198792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.697630236678,14.5969703026644,0.004973399,3.5,-8,0,7,1,5,1,5
14.6480554432282,0.7798691,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.7495687358277,14.6497761026644,0.006928699,3.5,-8,0,7,1,5,1,5
14.7006936787814,0.839859,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.8022671343537,14.7037002026644,0.004936097,3.5,-8,0,7,1,5,1,5
14.7542715291562,0.8798523,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.8558192318594,14.7560287026644,0.004091497,3.5,-8,0,7,1,5,1,5
14.8070288492669,0.9398422,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.9085753330499,14.8077934026644,0.004556597,3.5,-8,0,7,1,5,1,5
14.8600949299638,0.9998322,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.9616398313492,14.8620064026644,0.0030509,3.5,-8,0,7,1,5,1,5
14.9125440275623,1.039825,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.0141483347506,14.9136532026644,0.003818098,3.5,-8,0,7,1,5,1,5
14.9667530240025,1.099815,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.0682809382086,14.9682870026644,0.004277303,3.5,-8,0,7,1,5,1,5
15.020008746786,1.159805,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.1215466340703,15.0220371026644,0.004263698,3.5,-8,0,7,1,5,1,5
15.0729744323366,1.199799,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.1745307327097,15.0740192026644,0.002978295,3.5,-8,0,7,1,5,1,5
15.1236172535713,1.259789,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2251652352608,15.1247904026644,0.0045919,3.5,-8,0,7,1,5,1,5
15.1763068779465,1.299782,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2778807327098,15.1772893026644,0.003091,3.5,-8,0,7,1,5,1,5
15.2296640756563,1.359772,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3312042375283,15.2307592026644,0.0035063,3.5,-8,0,7,1,5,1,5
15.2806644910364,1.419762,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3822756377551,15.2835062026644,0.004144501,3.5,-8,0,7,1,5,1,5
15.3365125592332,1.459755,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.438046031746,15.3372661026644,0.006216596,3.5,-8,0,7,1,5,1,5
15.386798627323,1.519745,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.48838513322,15.3881944026644,0.004123299,3.5,-8,0,7,1,5,1,5
15.4402925196709,1.579735,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5418990362812,15.4423503026644,0.003605903,3.5,-8,0,7,1,5,1,5
15.4931600346323,1.619728,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5947228316327,15.4939365026644,0.003012394,3.5,-8,0,7,1,5,1,5
