sample,frame_ms
368,3.343899
369,10.001110
370,3.350199
371,6.637897
372,6.652700
373,3.330003
374,6.708602
375,6.646996
376,3.340703
377,6.641199
378,6.674200
379,3.330003
380,6.695196
381,6.646705
382,3.329996
383,6.657398
384,6.671804
385,3.334999
386,6.676601
387,6.661997
388,3.330003
389,6.645500
390,6.677700
391,6.682802
392,3.329996
393,10.030100
394,3.330003
395,6.666901
396,6.630293
397,3.346804
398,6.639796
399,6.676906
400,3.340696
401,6.667602
402,6.668700
403,3.329996
404,6.667800
405,6.654301
406,3.357802
407,9.998802
408,3.329996
409,6.653501
410,6.698101
411,3.330003
412,6.651999
413,6.638697
414,3.375198
415,10.021100
416,3.330003
417,6.655697
418,10.008100
419,3.330003
420,6.674100
421,6.613698
422,3.357299
423,6.640001
424,6.712698
425,3.330003
426,6.646500
427,6.684099
428,3.330003
429,6.647499
430,6.650900
431,6.679202
432,3.334198
433,6.701998
434,6.660402
435,3.329996
436,6.636501
437,6.659503
438,3.329996
439,6.668906
440,3.356200
441,9.996598
442,3.329996
443,6.666000
444,6.660303
445,6.664598
446,3.330003
447,6.672697
448,6.663903
449,3.329996
450,6.669005
451,6.688995
452,6.645401
453,3.330003
454,6.687698
455,6.648597
456,3.334106
457,6.648200
458,6.688400
459,6.664598
460,3.345996
461,6.662302
462,6.667701
463,3.330003
464,6.652296
465,6.666702
466,3.337103
467,6.656094
468,6.662302
469,6.686699
470,3.330003
471,6.667397
472,6.661905
473,3.329996
474,6.655704
475,6.703501
476,3.329996
477,6.673704
478,6.621095
479,3.346003
480,6.688102
481,6.655095
482,3.330003
483,6.685098
484,6.664902
485,3.329996
486,6.648101
487,6.672605
488,3.329996
489,6.666901
490,10.005000
491,3.329996
492,9.986104
493,6.697499
494,3.330003
495,6.654599
496,6.669501
497,6.660197
498,3.330003
499,6.670599
500,6.664895
501,3.330003
502,6.664201
503,6.701899
504,3.330003
505,6.635495
506,3.330003
507,23.361400
508,3.329996
509,6.623604
510,6.677395
511,6.674001
512,3.330003
513,6.665802
514,6.657199
515,6.720401
516,3.329996
517,6.631703
518,3.335700
519,6.685395
520,6.647803
521,3.329996
522,6.681002
523,6.681300
524,3.330003
525,6.692999
526,6.622300
527,3.338499
528,6.644302
529,3.343197
530,6.673803
531,6.689796
532,3.330003
533,6.661402
534,6.647598
535,3.330003
536,6.677296
537,6.665901
538,3.330003
539,6.650695
540,6.684304
541,6.677700
542,3.329996
543,6.677104
544,6.651800
545,3.329996
546,6.658702
547,3.330003
548,6.674497
549,6.674200
550,3.330003
551,6.671698
552,6.670302
553,3.329996
554,6.654004
555,6.665597
556,3.330003
557,13.338600
558,3.330003
559,13.322400
560,3.330003
561,10.033300
562,6.643297
563,3.349702
564,6.656002
565,6.690795
566,3.330003
567,6.655400
568,6.636203
569,3.343197
570,6.667000
571,6.675297
572,3.330003
573,6.682199
574,6.647300
575,3.330003
576,6.688194
577,6.645500
578,3.342099
579,6.655902
580,6.682199
581,3.330003
582,6.672598
583,3.330003
584,6.685197
585,6.645500
586,3.330003
587,6.661798
588,6.668998
589,6.684701
590,3.330003
591,6.677700
592,6.637195
593,3.343800
594,6.685905
595,6.638995
596,3.336402
597,6.645203
598,6.708298
599,6.639002
600,3.345699
601,6.675496
602,6.658504
603,3.339902
604,6.639895
605,6.676999
606,3.330003
607,6.699398
608,6.644905
609,3.329996
610,6.672903
611,6.689399
612,3.330003
613,6.636898
614,6.641298
615,6.674504
616,3.329996
617,6.712903
618,6.633298
619,3.341001
620,6.651297
621,6.677501
622,3.330003
623,6.668700
624,6.673696
625,3.336600
626,6.660402
627,6.669700
628,3.330003
629,6.653798
630,6.683702
631,3.329996
632,6.654599
633,3.349100
634,6.667099
635,6.645302
636,3.334502
637,6.687798
638,6.678501
639,3.330003
640,6.675999
641,6.623002
642,6.717694
643,6.629805
644,3.329996
645,6.665901
646,6.681704
647,3.329996
648,6.667099
649,6.660105
650,6.666000
651,3.329996
652,6.691405
653,6.672598
654,3.330003
655,6.672499
656,6.625397
657,3.330003
658,6.671896
659,6.686104
660,3.329996
661,6.686806
662,6.643098
663,3.329996
664,6.670401
665,3.330003
666,6.670203
667,6.670295
668,3.330003
669,6.659998
670,6.680300
671,6.644898
672,3.330003
673,6.664201
674,6.682596
675,3.336303
676,6.635601
677,6.709396
678,6.639102
679,3.330003
680,6.674100
681,6.669402
682,3.329996
683,6.690901
684,6.639597
685,6.700503
686,3.329996
687,6.674305
688,6.635396
689,3.330003
690,6.668700
691,6.704400
692,3.329996
693,6.625504
694,6.661097
695,3.330003
696,6.669402
697,3.334198
698,6.677197
699,6.677402
700,3.330003
701,6.675999
702,6.651899
703,3.330003
704,6.663797
705,6.660501
706,3.329996
707,6.676304
708,3.329996
709,20.007210
710,6.656498
711,3.339597
712,6.693899
713,6.638903
714,3.329996
715,6.656505
716,6.696995
717,3.330003
718,6.662797
719,6.671606
720,3.329996
721,6.662698
722,6.663903
723,3.334297
724,6.669104
725,6.661898
726,3.330003
727,6.668899
728,3.329996
729,6.663400
730,6.683001
731,3.330003
732,6.685197
733,6.658900
734,3.330003
735,6.669898
736,6.654599
737,3.330003
738,6.660800
739,3.330003
740,6.681895
741,6.672704
742,3.329996
743,6.665604
744,6.660700
745,3.330003
746,6.642000
747,6.707200
748,3.329996
749,6.648299
750,3.330003
751,6.660800
752,3.330003
753,6.666199
754,6.685899
755,3.330003
756,6.690299
757,3.329996
758,6.664002
759,6.647697
760,3.330003
761,6.674603
762,3.337798
763,6.644997
764,6.683702
765,3.330003
766,6.697400
767,6.637897
768,3.330003
769,6.681902
770,6.646698
771,3.329996
772,6.662202
773,6.678302
774,6.664796
775,3.330003
776,6.666298
777,6.668899
778,3.330003
779,6.666603
780,6.666496
781,3.330003
782,6.671995
783,3.330003
784,6.710998
785,6.632100
786,3.330003
787,6.667198
788,6.693502
789,3.329996
790,6.640299
791,6.679400
792,3.356002
793,6.615604
794,6.674894
795,20.024000
796,3.330003
797,6.664300
798,6.648002
799,3.356200
800,9.988599
801,3.366901
802,6.645302
803,6.651594
804,3.357306
805,6.642198
806,6.670798
807,3.330003
808,6.648597
809,3.354903
810,6.665597
811,6.664703
812,3.329996
813,6.653302
814,6.685403
815,3.329996
816,6.681201
817,6.666199
818,3.330003
819,6.645401
820,3.329996
821,6.694303
822,6.651197
823,3.330003
824,6.696202
825,6.629294
826,3.330003
827,6.665101
828,10.001000
829,3.335799
830,23.352100
831,3.342106
832,6.629499
833,6.690795
834,6.652601
835,3.330003
836,6.697400
837,6.644197
838,3.330003
839,6.662698
840,6.694005
841,3.329996
842,6.659899
843,6.651205
844,3.329996
845,6.712302
846,6.633999
847,3.330003
848,6.652898
849,3.368601
850,6.637996
851,6.698002
852,6.634404
853,3.329996
854,6.664102
855,6.709602
856,3.329996
857,6.666405
858,6.639697
859,3.330003
860,6.682100
861,6.641901
862,3.329996
863,9.990101
864,3.335898
865,20.019300
866,3.330003
867,6.665200
868,6.672995
869,3.330003
870,6.668998
871,3.344303
872,6.638598
873,6.713698
874,3.330003
875,6.646103
876,6.674901
877,3.329996
878,6.644104
879,6.673094
880,3.339902
881,6.666901
882,3.330003
883,6.670096
884,6.661104
885,3.329996
886,6.668303
887,3.336395
888,9.994501
889,3.334800
890,6.672803
891,6.661402
892,3.329996
893,6.690398
894,6.671400
895,3.330003
896,6.635296
897,6.679400
898,6.661706
899,3.329996
900,10.002200
901,3.329996
902,6.663499
903,3.340405
904,23.364300
905,3.329996
906,6.660899
907,6.662401
908,3.330003
909,6.684899
910,6.632298
911,3.330003
912,6.689796
913,6.654805
914,3.339597
915,6.672803
916,6.635899
917,3.365597
918,6.665299
919,6.645401
920,3.350199
921,6.644600
922,3.330003
923,6.690703
924,6.627395
925,3.341900
926,10.026100
927,3.351205
928,6.634297
929,3.335799
930,6.655803
931,6.689895
932,3.330003
933,6.666000
934,6.660303
935,3.329996
936,6.652502
937,6.688698
938,3.330003
939,6.679400
940,6.658801
941,3.329996
942,6.653600
943,6.673101
944,3.330003
945,6.675801
946,6.651098
947,3.330003
948,6.668594
949,3.347201
950,6.656200
951,3.340101
952,6.695103
953,6.642496
954,3.330003
955,6.675297
956,3.330003
957,6.686996
958,6.641100
959,3.330003
960,6.647895
961,6.668601
962,16.668200
963,3.376198
964,9.963202
965,3.352501
966,6.641794
967,6.669203
968,3.329996
969,6.706505
970,6.652502
971,3.329996
972,6.664803
973,6.663095
974,3.330003
975,10.000900
976,3.330003
977,6.653394
978,6.671003
979,6.677997
980,3.330003
981,6.653501
982,6.710395
983,3.330003
984,6.641504
985,6.678195
986,3.330003
987,6.669997
988,3.330003
989,6.672499
990,3.330003
991,6.632398
992,6.695196
993,3.330003
994,9.992999
995,3.330003
996,6.672400
997,6.669303
998,3.329996
999,6.667999
1000,6.675999
1001,3.330003
1002,6.694700
1003,6.621301
1004,6.687500
1005,3.330003
1006,6.687897
1007,6.628501
1008,3.329996
1009,6.665207
1010,3.329996
1011,26.702900
1012,3.330003
1013,6.653203
1014,6.651693
1015,3.348604
1016,6.653996
1017,3.341001
1018,6.647101
1019,3.341298
1020,6.681399
1021,6.670706
1022,3.336600
1023,6.665895
1024,6.647704
1025,3.349497
1026,10.009000
1027,3.330003
1028,6.654500
1029,6.659998
1030,3.330003
1031,6.663499
1032,3.330003
1033,6.682596
1034,3.333900
1035,6.651403
1036,3.329996
1037,10.019300
1038,3.329996
1039,6.685502
1040,3.330003
1041,6.660395
1042,3.330003
1043,6.692099
1044,6.627700
1045,3.365001
1046,6.639399
1047,3.330003
1048,6.676701
1049,3.329996
1050,6.656803
1051,3.329996
1052,6.670401
1053,6.663705
1054,3.329996
1055,6.698299
1056,6.647704
1057,3.329996
1058,6.673200
1059,6.667503
1060,3.330003
1061,6.652799
1062,6.689201
1063,3.329996
1064,6.651800
1065,3.356101
1066,6.642602
1067,6.666397
1068,3.330003
1069,6.682596
1070,6.669905
1071,3.329996
1072,6.655598
1073,6.663301
1074,6.690299
1075,3.330003
1076,9.975602
1077,3.348200
1078,6.650900
1079,6.694601
1080,3.329996
1081,6.659205
1082,6.653798
1083,3.329996
1084,10.024100
1085,3.330003
1086,6.671301
1087,6.658596
1088,6.652700
1089,3.330003
1090,6.696698
1091,6.641100
1092,3.330003
1093,6.670798
1094,6.690101
1095,3.330003
1096,6.660998
1097,6.655003
1098,3.335395
1099,6.661203
1100,6.670096
1101,3.335700
1102,6.674405
1103,6.634701
1104,3.369196
1105,9.991900
1106,3.330003
1107,6.669097
1108,6.655697
1109,3.330003
1110,6.682497
1111,6.657405
1112,3.329996
1113,6.675702
1114,6.673002
1115,3.329996
