time,elapsed,host,local,round,x,y,z,trip,stun,mash,holding,shoeActive,shoeState,shoeX,shoeY,shoeZ,episode,ack,map,swimming,swimAnimation,floating,eyeY
18.0636,1.3452,0,2,1,18.9798,1.3853,0.0000,0.0000,0.0000,0,1,1,1,18.5924,2.1822,-0.8251,2,0,3,0,0,0,1.4300
18.1323,1.4139,0,2,1,19.3320,1.7615,0.0000,0.0000,0.0000,0,1,1,1,19.0068,2.5539,-0.8213,2,0,3,0,0,0,1.4300
18.2023,1.4839,0,2,1,19.4824,1.8524,0.0000,0.0000,0.0000,0,1,1,1,19.2704,2.7997,-0.8041,2,0,3,0,0,0,1.4300
18.2695,1.5511,0,2,1,19.6536,1.8520,0.0000,0.0000,0.0000,0,1,1,1,19.3173,2.8915,-0.7736,2,0,3,0,0,0,1.4300
18.3366,1.6182,0,2,1,19.8300,1.7463,0.0000,0.0000,0.0000,0,1,1,1,19.3301,2.9200,-0.6559,2,0,3,0,0,0,1.4300
18.4075,1.6891,0,2,1,19.9000,1.5071,0.0000,0.0000,0.0000,0,1,1,1,19.4615,2.8049,-0.6135,2,0,3,0,0,0,1.4300
18.4717,1.7533,0,2,1,19.9000,1.1791,0.0000,0.0000,0.0000,0,1,1,1,19.5057,2.4956,-0.6675,2,0,3,0,0,0,1.4300
18.5402,1.8219,0,2,1,19.9000,0.6858,0.0000,0.0000,0.0000,0,1,1,1,19.5178,2.0083,-0.7273,2,0,3,0,0,0,1.4300
18.6092,1.8908,0,2,1,19.9000,0.5212,0.0000,0.0000,0.0000,0,1,1,1,19.5233,1.7380,-0.7100,2,0,3,0,0,0,1.4300
18.6759,1.9575,0,2,1,19.9000,0.4006,0.0000,0.0000,0.0000,0,1,1,1,19.5248,1.6393,-0.6542,2,0,3,0,0,0,1.4300
18.7434,2.0250,0,2,1,19.9000,0.1006,0.0000,0.0000,0.0000,0,1,1,1,19.5234,1.4427,-0.6140,2,0,3,0,0,0,1.4300
18.8148,2.0964,0,2,1,19.9000,-0.2643,0.0000,0.0000,0.0000,0,1,1,1,19.5256,1.0444,-0.6758,2,0,3,0,0,0,1.4300
18.8809,2.1625,0,2,1,19.9000,-0.8156,0.0000,0.0000,0.0000,0,1,1,1,19.5235,0.5600,-0.7302,2,0,3,0,0,0,1.4300
18.9507,2.2323,0,2,1,19.9000,-0.9923,0.0000,0.0000,0.0000,0,1,1,1,19.5252,0.2467,-0.7072,2,0,3,0,0,0,1.4300
19.0160,2.2976,0,2,1,19.9000,-1.2046,0.0000,0.0000,0.0000,0,1,1,1,19.5252,0.0744,-0.6499,2,0,3,0,0,0,1.4300
19.0825,2.3641,0,2,1,19.9000,-1.5839,0.0000,0.0000,0.0000,0,1,1,1,19.5234,-0.1744,-0.6124,2,0,3,0,0,0,1.4300
19.1501,2.4317,0,2,1,19.9000,-1.9781,0.0000,0.0000,0.0000,0,1,1,1,19.5257,-0.6145,-0.6789,2,0,3,0,0,0,1.4300
19.2160,2.4976,0,2,1,-1.8000,0.0000,9.0000,2.5000,3.9499,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.2838,2.5654,0,2,1,-1.8000,0.0000,9.0000,2.5000,3.8676,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.3483,2.6299,0,2,1,-1.8000,0.0000,9.0000,2.5000,3.8105,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.4183,2.6999,0,2,1,-1.8000,0.0000,9.0000,2.5000,3.7421,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.4838,2.7654,0,2,1,-1.8000,0.0000,9.0000,2.5000,3.6686,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.5501,2.8317,0,2,1,-1.8000,0.0000,9.0000,2.5000,3.6016,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.6160,2.8976,0,2,1,-1.8000,0.0449,9.0000,2.5000,3.5545,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.6866,2.9682,0,2,1,-1.8000,0.0652,9.0000,2.5000,3.4756,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.7508,3.0325,0,2,1,-1.8000,0.0692,9.0000,2.5000,3.4147,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.8205,3.1021,0,2,1,-1.8000,0.0699,9.0000,2.5000,3.3377,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
19.8882,3.1698,0,2,1,-1.8000,0.0700,9.0000,2.5000,3.2574,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.4300
