time,elapsed,host,local,round,x,y,z,trip,stun,mash,holding,shoeActive,shoeState,shoeX,shoeY,shoeZ,episode,ack,map,swimming,swimAnimation,floating,eyeY
31.4196,14.9636,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.4699,15.0139,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.5210,15.0649,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.5715,15.1154,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.6218,15.1658,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.6727,15.2167,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.7237,15.2677,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.7738,15.3178,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.8243,15.3683,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.8751,15.4190,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.9261,15.4700,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
31.9765,15.5204,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.0267,15.5706,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.0783,15.6222,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.1289,15.6729,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.1792,15.7231,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.2293,15.7733,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.2889,15.8328,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.3390,15.8830,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.3896,15.9335,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.4400,15.9839,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.4905,16.0344,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.5414,16.0853,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.5915,16.1354,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.6425,16.1865,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.6934,16.2373,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.7445,16.2884,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.7948,16.3388,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.8456,16.3896,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.8963,16.4402,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.9467,16.4907,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
32.9972,16.5411,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
33.0480,16.5920,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
33.0986,16.6425,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
33.1498,16.6937,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,0,1,0,-1.8000,0.1913,9.0000,5,0,3,0,0,0,1.4300
33.2005,16.7444,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.7801,0.5063,8.0643,5,0,3,0,0,0,1.4300
33.2510,16.7950,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2043,0.5217,8.2533,5,0,3,0,0,0,1.4300
33.3012,16.8451,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.0012,0.4480,8.3975,5,0,3,0,0,0,1.4300
33.3515,16.8955,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.0628,0.3780,8.3329,5,0,3,0,0,0,1.4300
33.4019,16.9459,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.1551,0.4677,8.2706,5,0,3,0,0,0,1.4300
33.4525,16.9964,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2321,0.5913,8.2568,5,0,3,0,0,0,1.4300
33.5030,17.0470,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2781,0.6835,8.2763,5,0,3,0,0,0,1.4300
33.5531,17.0971,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2896,0.8494,8.2862,5,0,3,0,0,0,1.4300
33.6040,17.1479,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2713,0.9090,8.3911,5,0,3,0,0,0,1.4300
33.6541,17.1981,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2683,0.9062,8.4174,5,0,3,0,0,0,1.4300
33.7048,17.2488,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2701,0.9120,8.4194,5,0,3,0,0,0,1.4300
33.7554,17.2993,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2716,0.9168,8.4210,5,0,3,0,0,0,1.4300
33.8054,17.3493,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2729,0.9206,8.4224,5,0,3,0,0,0,1.4300
33.8560,17.3999,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2739,0.9238,8.4235,5,0,3,0,0,0,1.4300
33.9062,17.4501,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2746,0.9264,8.4244,5,0,3,0,0,0,1.4300
33.9577,17.5017,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2753,0.9284,8.4250,5,0,3,0,0,0,1.4300
34.0079,17.5519,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2758,0.9299,8.4256,5,0,3,0,0,0,1.4300
34.0592,17.6031,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2761,0.9311,8.4260,5,0,3,0,0,0,1.4300
34.1092,17.6532,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2764,0.9319,8.4263,5,0,3,0,0,0,1.4300
34.1597,17.7037,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2766,0.9325,8.4265,5,0,3,0,0,0,1.4300
34.2104,17.7543,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2767,0.9330,8.4266,5,0,3,0,0,0,1.4300
34.2611,17.8050,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9333,8.4267,5,0,3,0,0,0,1.4300
34.3119,17.8558,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9335,8.4268,5,0,3,0,0,0,1.4300
34.3624,17.9064,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9336,8.4268,5,0,3,0,0,0,1.4300
34.4125,17.9565,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9336,8.4268,5,0,3,0,0,0,1.4300
34.4631,18.0070,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9336,8.4269,5,0,3,0,0,0,1.4300
34.5139,18.0578,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9336,8.4269,5,0,3,0,0,0,1.4300
34.5646,18.1085,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9336,8.4268,5,0,3,0,0,0,1.4300
34.6150,18.1589,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9336,8.4268,5,0,3,0,0,0,1.4300
34.6650,18.2090,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9335,8.4268,5,0,3,0,0,0,1.4300
34.7158,18.2598,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9335,8.4268,5,0,3,0,0,0,1.4300
34.7672,18.3112,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9334,8.4268,5,0,3,0,0,0,1.4300
34.8183,18.3622,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2769,0.9334,8.4268,5,0,3,0,0,0,1.4300
34.8691,18.4131,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9334,8.4268,5,0,3,0,0,0,1.4300
34.9198,18.4637,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9333,8.4267,5,0,3,0,0,0,1.4300
34.9704,18.5143,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9333,8.4267,5,0,3,0,0,0,1.4300
35.0211,18.5651,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9333,8.4267,5,0,3,0,0,0,1.4300
35.0716,18.6156,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9333,8.4267,5,0,3,0,0,0,1.4300
35.1220,18.6659,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.1721,18.7161,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.2231,18.7670,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.2740,18.8180,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.3241,18.8680,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.3748,18.9187,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.4248,18.9688,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.4751,19.0190,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.5261,19.0700,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.5762,19.1202,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.6268,19.1708,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.6772,19.2211,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.7276,19.2716,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.7785,19.3224,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.8293,19.3732,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.8794,19.4234,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.9298,19.4737,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
35.9806,19.5245,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.0310,19.5749,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.0813,19.6252,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.1322,19.6762,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.1825,19.7264,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.2325,19.7765,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.2902,19.8342,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.3411,19.8850,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.3916,19.9356,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.4427,19.9866,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.4932,20.0371,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.5445,20.0884,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.5951,20.1390,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.6451,20.1890,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.6958,20.2397,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.7468,20.2907,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.7979,20.3419,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.8491,20.3930,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.8995,20.4434,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
36.9498,20.4937,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.0006,20.5446,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.0519,20.5958,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.1033,20.6473,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.1536,20.6975,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.2042,20.7482,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.2547,20.7987,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.3059,20.8498,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.3566,20.9005,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.4068,20.9507,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.4577,21.0016,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.5094,21.0534,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.5595,21.1034,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.6106,21.1545,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.6613,21.2052,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.7114,21.2553,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.7617,21.3056,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.8121,21.3561,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.8622,21.4061,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.9127,21.4566,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
37.9628,21.5068,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.0133,21.5572,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.0641,21.6080,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.1144,21.6584,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.1645,21.7085,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.2161,21.7600,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.2666,21.8106,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.3177,21.8616,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.3687,21.9127,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.4188,21.9627,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.4696,22.0135,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.5205,22.0645,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.5706,22.1146,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.6217,22.1657,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.6727,22.2167,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.7230,22.2670,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.7733,22.3172,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.8242,22.3681,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.8745,22.4184,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.9246,22.4685,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
38.9752,22.5191,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.0258,22.5697,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.0765,22.6204,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.1268,22.6707,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.1777,22.7216,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.2282,22.7722,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.2787,22.8227,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.3288,22.8727,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.3796,22.9236,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.4300,22.9740,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.4801,23.0241,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.5309,23.0749,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.5813,23.1252,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.6329,23.1768,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.6836,23.2276,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.7342,23.2781,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.7843,23.3282,1,0,1,-1.8000,0.1617,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
39.8349,23.3788,1,0,1,-1.8000,0.1800,9.0000,0.0000,0.0000,10,1,1,1,-1.2768,0.9332,8.4267,5,0,3,0,0,0,1.4300
