time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
20.8672031167833,11.3181,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.1458
20.9338705247579,11.37809,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.2113
20.9998715405663,11.45808,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.278
21.0500386075613,11.49807,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.3286
21.1167062111509,11.57806,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.3953
21.1833735082236,11.63805,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.4622
21.2500408987639,11.69804,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.5292
21.3167085002301,11.77802,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.5952
21.3834166196113,11.83801,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.6622
21.4500842135524,11.898,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.7292
21.5167518049603,11.97799,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000043.7948
21.5834318482441,12.03798,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,10,63925000043.8628
21.6500992427891,12.09797,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.3876737,0.6096631,-8.240042,0,9.933333,63925000043.9283
21.7167774566946,12.17796,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.8663722,1.058053,-7.521163,0,9.866667,63925000043.9951
21.7834597117578,12.23795,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.8124244,1.023846,-7.49525,0,9.799973,63925000044.0626
21.8501275032883,12.27794,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.7754268,0.9978619,-7.482767,0,9.733305,63925000044.1293
21.9167957062026,12.35793,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.7181997,0.8741317,-7.523253,0,9.666636,63925000044.1954
21.9834640930717,12.41792,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.6189936,0.6678624,-7.699794,0,9.599967,63925000044.2631
22.0502969144595,12.47791,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5600129,0.5634,-7.925668,0,9.533298,63925000044.33
22.1169655081754,12.55789,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5520444,0.5531873,-7.972546,0,9.466467,63925000044.3963
22.183633111616,12.61788,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.7446323,0.9315062,-7.601515,0,9.399799,63925000044.4621
22.2503010121112,12.69787,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,9.33313,63925000044.5293
