wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004191.3819,0,2,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,0
63925004191.4161,0.03999329,2,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,0
63925004191.4491,0.3799362,2,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,0
63925004191.4821,0.3999329,2,0,0,0,0,0,1,0,0,0,0,0.1017185,-8,0,0
63925004191.5153,0.4399261,2,0,0,0,0,0,1,0,0,0,0,0.0493712,-8,0,0
63925004191.5493,0.4799194,2,0,0,0,0,0,1,0,0,0,0,0.02336866,-8,0,0
63925004191.5825,0.4999161,2,0,0,0,0,0,1,0,0,0,0,0.01746575,-8,0,0
63925004191.6157,0.5399094,2,0,0,0,0,0,1,0,0,0,0,0.01221151,-8,0,0
63925004191.6496,0.5799026,2,0,0,0,0,0,1,0,0,0,0,0.01062528,-8,0,0
63925004191.6823,0.5799026,2,0,0,0,0,0,1,0,0,0,0,0.01032838,-8,0,0
63925004191.7162,0.6198959,2,0,0,0,0,0,1,0,0,0,0,0.01008889,-8,0,0
63925004191.7493,0.6598892,2,0,0,0,0,0,1,0,0,0,0,0.01002359,-8,0,0
63925004191.7822,0.6798859,2,0,0,0,0,0,1,0,0,0,0,0.01001208,-8,0,0
63925004191.816,0.7198792,2,0,0,0,0,0,1,0,0,0,0,0.01000314,-8,0,0
63925004191.8492,0.7598724,2,0,0,0,0,0,1,0,1,0,0,0.01000081,-8,0,0
63925004191.8821,0.7798691,2,0,0,0,0,0,1,0,1,0,0,0.01000041,-8,0,0
63925004191.916,0.839859,2,0,0,0,0,0,1,0,1,0,0,0.0100001,-8,0,0
63925004191.949,0.8798523,2,0,0,0,0,0,1,0,1,0,0,0.01000002,-8,0,0
63925004191.9823,0.8998489,2,0,0,0,0,0,1,0,1,0,0,0.01000001,-8,0,0
63925004192.0161,0.9398422,2,0,0,0,0,0,1,0,1,0,0,0.01,-8,0,0
63925004192.0487,0.9798355,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.0824,0.9998322,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.1171,1.039825,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.1497,1.079819,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.1826,1.099815,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.2156,1.139809,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.2497,1.179802,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.2827,1.199799,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.3165,1.239792,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.349,1.279785,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.3824,1.299782,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.4158,1.339775,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.4492,1.379768,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.4827,1.399765,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.5159,1.439758,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.5492,1.479752,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.5829,1.499748,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.6166,1.539742,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.6503,1.579735,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.6826,1.599731,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.7164,1.639725,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.7492,1.679718,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.783,1.679718,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.8166,1.719711,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.8491,1.759705,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.8822,1.779701,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.9166,1.819695,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.9492,1.859688,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004192.9828,1.879684,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004193.0167,1.939674,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004193.0501,1.979668,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004193.0827,1.999664,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004193.1158,2.039658,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004193.1499,2.079651,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004193.1826,2.099648,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
