time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick,castAge
36.8547857624727,22.73618,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,2.78098848497732,6.16028540068027,0.003152303,3.5,-8,0,7,1,5,1,5,-1
36.9071861136324,22.77618,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,2.83337638180272,6.21205510068027,0.003206094,3.5,-8,0,7,1,5,1,5,-1
36.9612796731099,22.83617,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,2.8872993835034,6.26603190068027,0.004141496,3.5,-8,0,7,1,5,1,5,-1
37.013850881701,22.87616,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,2.93935008503401,6.31787260068027,0.003055499,3.5,-8,0,7,1,5,1,5,-1
37.0644545085371,22.93615,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,2.9894526856576,6.36833140068027,0.002936203,3.5,-8,0,7,1,5,1,5,-1
37.1176258559378,22.99614,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.04209758361678,6.42109370068027,0.003256101,3.5,-8,0,7,1,5,1,5,-1
37.1699525441361,23.03613,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.09390618622449,6.47252210068027,0.002695699,3.5,-8,0,7,1,5,1,5,-1
37.2226106108019,23.09612,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.14604288548753,6.52491790068027,0.003845798,3.5,-8,0,7,1,5,1,5,-1
37.2736877252456,23.13612,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.19661428571429,6.57542120068027,0.002769303,3.5,-8,0,7,1,5,1,5,-1
37.3238870444746,23.19611,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.24631658163265,6.62505460068027,0.003796095,3.5,-8,0,7,1,5,1,5,-1
37.3770638525013,23.2361,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.29896688633787,6.67796810068027,0.003158,3.5,-8,0,7,1,5,1,5,-1
37.4274462836554,23.29609,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.34885048185941,6.72799060068027,0.003178996,3.5,-8,0,7,1,5,1,5,-1
37.4802729200168,23.35608,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.40115408163265,6.78042610068027,0.002827395,3.5,-8,0,7,1,5,1,5,-1
37.5326931299029,23.39607,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.45343878259637,6.83206980068027,0.002860296,3.5,-8,0,7,1,5,1,5,-1
37.5833053604296,23.45606,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.50407238520408,6.88284470068027,0.003325,3.5,-8,0,7,1,5,1,5,-1
37.6345202395452,23.49606,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.55526718395692,6.93377020068027,0.003067801,3.5,-8,0,7,1,5,1,5,-1
37.6855896041767,23.55605,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.6063199829932,6.98497580068027,0.003366397,3.5,-8,0,7,1,5,1,5,-1
