wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004075.1987,6.498909,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.2328,6.518906,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.266,6.558899,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.2996,6.598892,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.3325,6.618889,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.3662,6.658882,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.3989,6.698875,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.4325,6.718872,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.4655,6.758865,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.4997,6.798859,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.5329,6.818855,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.5662,6.858849,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.599,6.898842,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.6319,6.918839,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.6657,6.958832,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.6988,6.998825,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.7328,7.018822,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.7655,7.078812,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.7998,7.118805,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.8325,7.138802,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.8662,7.178795,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.9002,7.218788,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.9326,7.238785,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.9666,7.278778,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.9999,7.298775,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.0327,7.318771,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.0657,7.358765,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.0998,7.398758,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.1329,7.418755,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.1661,7.458748,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.1999,7.498741,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.2329,7.518738,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.2663,7.558731,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.2995,7.598724,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.333,7.618721,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.3663,7.658714,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.3989,7.698708,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.4327,7.718704,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.466,7.758698,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.4999,7.798691,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.5325,7.818687,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.566,7.858681,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.5999,7.898674,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.6328,7.918671,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.6668,7.958664,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.7003,7.998657,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.7327,8.018654,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.7659,8.058647,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.8,8.09864,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.8324,8.118637,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.8667,8.178627,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.9002,8.21862,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.9328,8.238617,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004076.9669,8.27861,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.0005,8.318604,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.0332,8.3386,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.0661,8.378593,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.1003,8.39859,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.1328,8.418587,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.167,8.45858,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.2,8.498573,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.2331,8.51857,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.2664,8.558563,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.3005,8.598557,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.3332,8.618553,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.3671,8.658546,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.4006,8.69854,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.4328,8.718536,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.4667,8.75853,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.4997,8.798523,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.5333,8.838516,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.5673,8.858513,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.5999,8.898506,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.6334,8.938499,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.6668,8.958496,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.701,8.998489,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.7331,9.038483,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.7675,9.058479,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.8005,9.098473,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.8338,9.138466,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.8669,9.158463,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.9004,9.198456,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.9335,9.238449,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004077.9675,9.258446,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.0002,9.298439,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.0348,9.338432,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.0678,9.358429,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.1015,9.398422,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.1351,9.438416,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.1686,9.478409,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.2012,9.518402,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.2353,9.558395,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.2676,9.578392,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.3013,9.618385,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.3351,9.658379,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.3688,9.678375,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.4024,9.698372,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.4356,9.738365,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.4692,9.758362,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.5023,9.798355,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.5349,9.838348,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.5687,9.858345,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004078.6024,9.898338,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
