wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005561.2955,5.65905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.3618,5.71904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.4113,5.77903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.4615,5.799026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.5126,5.859016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.579,5.919006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.6448,5.978996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.695,6.058983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.7623,6.118973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.8126,6.178963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.8616,6.238953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.9291,6.318939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.9958,6.378929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.0624,6.438919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.1294,6.518906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.1961,6.578896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.2624,6.638885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.3295,6.718872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.3956,6.778862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.4626,6.838852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.5296,6.898842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.5958,6.958832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.6629,7.018822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.7298,7.098808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.7958,7.158798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.8634,7.218788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.9292,7.298775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005562.9954,7.378761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.0624,7.438751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.1288,7.518738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.1967,7.558731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.2626,7.618721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.3131,7.678711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.3633,7.718704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.4291,7.798691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
