wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005565.5572,10.01832,0,0,0,7,5,0,0.1,0,0,0,0,5,5,2.1,1,0,0,0,0,47940
63925005565.5572,10.01832,0,0,0,7,6,6,0.1,0,0,0,0,6,6,1.44,3,1.4,0,0,0,47940
63925005565.5572,10.01832,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,5,0,-1,-1,0,0,0,47940
63925005565.6102,10.1183,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.915568,1.495,1,0.3925,1.35,0,0,47940
63925005565.6102,10.1183,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.915568,0,-1,1.4,0.6,1,0,47940
63925005565.6102,10.1183,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.915568,0.8,1,0,0,0,0,47940
63925005565.6102,10.1183,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.915568,0.55,2,1.45,0,0,0,47940
63925005565.6102,10.1183,0,0,0,7,5,0,0.1,0,0,0,0,5,4.915568,2.1,1,0,0,0,0,47940
63925005565.6102,10.1183,0,0,0,7,6,6,0.1,0,0,0,0,6,5.915568,1.44,3,1.4,0,0,0,47940
63925005565.6102,10.1183,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.915568,0,-1,-1,0,0,0,47940
63925005565.6601,10.17829,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.865567,1.495,1,0.3925,1.35,0,0,47940
63925005565.6601,10.17829,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.865567,0,-1,1.4,0.6,1,0,47940
63925005565.6601,10.17829,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.865567,0.8,1,0,0,0,0,47940
63925005565.6601,10.17829,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.865567,0.55,2,1.45,0,0,0,47940
63925005565.6606,10.17829,0,0,0,7,5,0,0.1,0,0,0,0,5,4.865567,2.1,1,0,0,0,0,47940
63925005565.6606,10.17829,0,0,0,7,6,6,0.1,0,0,0,0,6,5.865567,1.44,3,1.4,0,0,0,47940
63925005565.6606,10.17829,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.865567,0,-1,-1,0,0,0,47940
63925005565.7099,10.21828,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.815567,1.495,1,0.3925,1.35,0,0,47940
63925005565.7099,10.21828,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.815567,0,-1,1.4,0.6,1,0,47940
63925005565.7099,10.21828,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.815566,0.8,1,0,0,0,0,47940
63925005565.7099,10.21828,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.815566,0.55,2,1.45,0,0,0,47940
63925005565.7099,10.21828,0,0,0,7,5,0,0.1,0,0,0,0,5,4.815567,2.1,1,0,0,0,0,47940
