time,elapsed,local,host,cheska,firstPredicted,secondPredicted,firstDenied,secondDenied,qcharges,echarges,sheets,walls,colliders,sheetX,sheetZ,wallX,wallZ,casterX,casterZ
20.3001219320421,7.238785,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.3667902309572,7.298775,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.4334581274663,7.358765,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.5001261258063,7.438751,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.5667956958463,7.498741,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.6334635924858,7.558731,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.7001371358087,7.638718,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.7668220602473,7.718704,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.833490167552,7.778694,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.9002106833582,7.858681,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
20.9665450445501,7.918671,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.0167127116707,7.958664,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.0833811159929,8.038651,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.1500493173612,8.09864,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.2167175148738,8.15863,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.2833853156244,8.238617,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.3500535266226,8.298607,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.4167270719198,8.3386,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.4833949705338,8.418587,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.5500629646269,8.478577,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.6170171960754,8.538567,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.683730296952,8.618553,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.7504598760543,8.678543,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.8171272821849,8.738533,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.8838051799064,8.838516,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
21.9504721936894,8.898506,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.016806742282,8.958496,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.0837837017452,9.038483,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.1505149057445,9.098473,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.2171871500959,9.158463,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.283977887587,9.238449,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.3507513530304,9.298439,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.4174190621575,9.358429,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.4842019959291,9.438416,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.5508745452327,9.498405,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.6175421486733,9.558395,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.6843605962706,9.638382,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.751087979575,9.678375,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.8177554779065,9.738365,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.867784659372,9.798355,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.9179519297679,9.838348,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
22.9842861912524,9.938332,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.0503386939069,9.998322,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.1166729553913,10.05831,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.1668403159951,10.1183,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.2335445792166,10.17829,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.3004162149628,10.25828,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.3670837072221,10.31827,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.4337511054178,10.37826,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.5004184978207,10.45824,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.5671654851859,10.51823,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.633832785928,10.57822,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.7005005886902,10.65821,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.7671688955401,10.7182,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.833837298428,10.75819,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.9005052959671,10.83818,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
23.9668413193276,10.89817,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.0331758755756,10.97816,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.0833436499288,11.03815,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.1500365939116,11.09814,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.2167047948142,11.15813,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.2833727910308,11.23811,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.3501958512639,11.2981,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.4168947326889,11.35809,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.4835629303319,11.43808,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.5502311312718,11.49807,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.6169103192476,11.55806,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.6835780089473,11.63805,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.7502462099803,11.69804,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.8169144055185,11.75803,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.8835823040021,11.83801,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
24.950291281001,11.87801,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.01662553483,11.938,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.0668571579208,11.99799,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.133524960683,12.07797,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.2002337256571,12.15796,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.2669016222966,12.21795,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.3335693214958,12.27794,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.4002372198862,12.35793,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.4669413802524,12.41792,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.5336971848582,12.47791,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.5837829025586,12.5379,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.6339504701023,12.57789,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.7006185639215,12.65788,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.7672863605929,12.71786,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.8339543646512,12.77785,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.9006221635578,12.85784,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
25.9669571241861,12.91783,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
26.033375539848,12.95782,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
26.0835432109547,13.01781,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.04835446,-8
26.1390448920925,13.0778,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.2917465,-8
26.189212160514,13.1178,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.4313177,-8
26.255879455333,13.19778,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.5630904,-8
26.322546757677,13.27777,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.777553,-8
26.3892141580333,13.33776,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.9458759,-8
26.4558814623517,13.37775,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.088772,-8
26.5225976442297,13.45774,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.287013,-8
26.5892642532227,13.51773,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.430809,-8
26.6559317515542,13.57772,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.60214,-8
26.7226293555026,13.6777,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.797824,-8
26.7892977517781,13.73769,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.937722,-8
26.8559657479947,13.79768,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.945551,-8
26.9226336446342,13.87767,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.92556,-8
26.9890190850136,13.93766,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.923239,-8
27.0550635680308,13.99765,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922863,-8
27.1210646907923,14.07764,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922804,-8
27.1870660163959,14.13763,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.9228,-8
27.2530991125976,14.19762,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.3192168566336,14.2776,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.3852181730171,14.33759,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.4512193935116,14.39758,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.5172241784943,14.47757,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.5835716106494,14.51756,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.6337395864291,14.57755,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.7004071938557,14.63754,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.7670781352123,14.71753,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.8337459399489,14.79752,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.9004138343533,14.85751,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
27.9668587853325,14.9175,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
28.0335262870913,14.99748,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
28.1002164176789,15.05747,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
28.1668841188525,15.11746,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
28.2335544918788,15.19745,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
28.3002219861125,15.25744,2,0,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.922799,-8
