time,elapsed,host,local,round,held,charge,spin,torso,arm,shoeState,shoeSpin,bodyX,bodyZ
23.4342,12.2757,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.4855,12.3271,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.5376,12.3791,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.5878,12.4293,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.6382,12.4797,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.6901,12.5316,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.7412,12.5828,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.7921,12.6336,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.8422,12.6837,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.8934,12.7349,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.9436,12.7851,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.9942,12.8357,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.0457,12.8873,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.0968,12.9383,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.1480,12.9895,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.1982,13.0397,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.2494,13.0909,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.3005,13.1420,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.3514,13.1929,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.4020,13.2435,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.4527,13.2942,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.5036,13.3451,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.5542,13.3957,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.6048,13.4463,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.6578,13.4993,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.7086,13.5501,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.7589,13.6004,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.8096,13.6511,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.8608,13.7023,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.9114,13.7529,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.9618,13.8033,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.0121,13.8536,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.0628,13.9043,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.1128,13.9543,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.1635,14.0050,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.2150,14.0565,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.2659,14.1074,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.3162,14.1577,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.3664,14.2079,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.4168,14.2583,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.4675,14.3090,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.5182,14.3597,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.5686,14.4102,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.6186,14.4602,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.6694,14.5110,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.7204,14.5619,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.7705,14.6121,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.8207,14.6622,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.8711,14.7126,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.9220,14.7635,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.9727,14.8142,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.0238,14.8654,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.0746,14.9161,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.1249,14.9664,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.1759,15.0174,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.2271,15.0686,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.2783,15.1198,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.3287,15.1702,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.3794,15.2210,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.4304,15.2719,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.4818,15.3233,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.5324,15.3739,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.5832,15.4247,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.6339,15.4754,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.6850,15.5266,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.7360,15.5775,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.7871,15.6286,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.8382,15.6797,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.8886,15.7301,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.9389,15.7804,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.9896,15.8311,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.0411,15.8826,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.0918,15.9334,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.1429,15.9845,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.1938,16.0353,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.2440,16.0856,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.2949,16.1364,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.3456,16.1871,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.3963,16.2378,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.4471,16.2886,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.4981,16.3396,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.5490,16.3906,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.6006,16.4421,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.6508,16.4924,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.7012,16.5427,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.7517,16.5932,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.8031,16.6447,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.8535,16.6950,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.9038,16.7453,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.9551,16.7966,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.0062,16.8477,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.0563,16.8979,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.1072,16.9487,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.1577,16.9993,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.2084,17.0499,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.2594,17.1009,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.3094,17.1510,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.3602,17.2018,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.4106,17.2521,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.4617,17.3032,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.5124,17.3539,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.5631,17.4047,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.6135,17.4551,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.6645,17.5060,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.7156,17.5571,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.7661,17.6076,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.8162,17.6577,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.8666,17.7081,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.9171,17.7586,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.9673,17.8088,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.0179,17.8594,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.0680,17.9095,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.1185,17.9600,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.1703,18.0118,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.2204,18.0619,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.2709,18.1124,0,2,1,0,-1.0000,0.0000,-10.135,-46.971,2,0.8000,-4.2809,8.5038
29.3216,18.1631,0,2,1,0,-1.0000,0.0000,-2.493,-29.874,2,0.8000,-4.2809,8.5038
29.3716,18.2131,0,2,1,0,-1.0000,0.0000,7.471,-25.526,2,0.8000,-4.2809,8.5038
29.4220,18.2636,0,2,1,0,-1.0000,0.0000,10.667,-20.757,2,0.8000,-4.2809,8.5038
29.4726,18.3141,0,2,1,0,-1.0000,0.0000,10.477,-15.475,2,0.8000,-4.2809,8.5038
29.5231,18.3646,0,2,1,0,-1.0000,0.0000,7.502,-10.457,2,0.8000,-4.2809,8.5038
29.5733,18.4148,0,2,1,1,-1.0000,0.0000,4.502,-5.923,2,0.8000,-4.2809,8.5038
29.6240,18.4655,0,2,1,1,-1.0000,0.0000,1.923,-2.443,2,0.8000,-4.2809,8.5038
29.6744,18.5159,0,2,1,1,-1.0000,0.0000,0.279,-0.432,2,0.8000,-4.2809,8.5038
29.7256,18.5671,0,2,1,1,-1.0000,0.0000,-0.082,0.000,2,0.8000,-4.2809,8.5038
29.7763,18.6178,0,2,1,1,-1.0000,0.0000,-0.042,0.000,2,0.8000,-4.2809,8.5038
29.8263,18.6678,0,2,1,1,-1.0000,0.0000,-0.003,0.000,2,0.8000,-4.2809,8.5038
29.8772,18.7187,0,2,1,1,-1.0000,0.0000,0.000,0.000,2,0.8000,-4.2809,8.5038
29.9376,18.7791,0,2,1,1,-1.0000,0.0000,0.000,0.000,2,0.8000,-4.2809,8.5038
30.0144,18.8559,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.0644,18.9060,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.1169,18.9584,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.1735,19.0150,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.2251,19.0666,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.2764,19.1179,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.3271,19.1686,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.3774,19.2189,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.4283,19.2698,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.4787,19.3202,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.5307,19.3723,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.5818,19.4234,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.6319,19.4734,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.6825,19.5240,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.7338,19.5753,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.7844,19.6259,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.8350,19.6765,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.8850,19.7265,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.9351,19.7766,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
30.9864,19.8280,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.0378,19.8793,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.0893,19.9308,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.1394,19.9809,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.1910,20.0325,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.2421,20.0836,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.2927,20.1343,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.3428,20.1843,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.3935,20.2350,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.4459,20.2874,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.4961,20.3376,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.5473,20.3888,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.5974,20.4389,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.6477,20.4892,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.6993,20.5408,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.7507,20.5922,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.8013,20.6428,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.8523,20.6938,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.9033,20.7448,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
31.9543,20.7959,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.0047,20.8462,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.0549,20.8964,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.1055,20.9470,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.1565,20.9981,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.2073,21.0489,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.2585,21.1000,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.3097,21.1512,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.3604,21.2019,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.4104,21.2520,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.4608,21.3023,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.5118,21.3534,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.5640,21.4055,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.6148,21.4563,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.6651,21.5066,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.7159,21.5574,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.7675,21.6090,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.8189,21.6604,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.8696,21.7111,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.9201,21.7616,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
32.9718,21.8133,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.0229,21.8644,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.0743,21.9158,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.1252,21.9667,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.1754,22.0169,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.2258,22.0673,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.2760,22.1175,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.3270,22.1685,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.3781,22.2196,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.4281,22.2696,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.4795,22.3210,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.5300,22.3715,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.5804,22.4219,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.6313,22.4729,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.6830,22.5245,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.7333,22.5748,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.7835,22.6250,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.8337,22.6752,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.8854,22.7269,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.9370,22.7785,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
33.9879,22.8294,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.0381,22.8797,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.0895,22.9310,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.1399,22.9814,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.1901,23.0316,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.2407,23.0822,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.2917,23.1332,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.3419,23.1834,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.3922,23.2337,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.4435,23.2850,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.4940,23.3356,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.5444,23.3859,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.5945,23.4360,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.6449,23.4864,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.6962,23.5377,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.7474,23.5889,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.7976,23.6391,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
34.8479,23.6894,0,2,1,1,-1.0000,0.0000,0.000,0.000,0,0.0000,-4.2809,8.5038
