time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister
29.3366890280053,7.458748,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.2972510274943,29.3375193012472,0.003532901,3.5,-8,0,7,1
29.3895925338555,7.518738,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.3501674248866,29.3904754012472,0.004032993,3.5,-8,0,7,1
29.441885277658,7.578728,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.4024445294785,29.4438713012472,0.003738499,3.5,-8,0,7,1
29.4935413713788,7.618721,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.4541267290249,29.4945384012472,0.0026196,3.5,-8,0,7,1
29.5441821746889,7.678711,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.5047912273243,29.5450346012472,0.003290597,3.5,-8,0,7,1
29.5961887520121,7.718704,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.5567774305556,29.5973966012472,0.003987202,3.5,-8,0,7,1
29.6469835276122,7.778694,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.6075672264739,29.6483426012472,0.003250298,3.5,-8,0,7,1
29.7005652818258,7.838684,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.6611673256803,29.7020429012472,0.003622499,3.5,-8,0,7,1
29.7525348718429,7.878677,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.7131088293651,29.7539052012472,0.002673398,3.5,-8,0,7,1
29.8036311205814,7.938667,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.7641705286281,29.8061977012472,0.006024397,3.5,-8,0,7,1
29.8565972078138,7.978661,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.817174029195,29.8584711012472,0.004860799,3.5,-8,0,7,1
29.9069378472923,8.038651,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.8675013251134,29.9078255012472,0.005934495,3.5,-8,0,7,1
29.9593502837757,8.078644,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.9198904265873,29.9606986012472,0.0049349,3.5,-8,0,7,1
30.0112977312889,8.138634,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,26.9719013251134,30.0125470012472,0.002606498,3.5,-8,0,7,1
30.0642035016243,8.198624,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.0248037273243,30.0656238012472,0.0032241,3.5,-8,0,7,1
30.1166495491762,8.238617,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.0772066255669,30.1179664012472,0.004011898,3.5,-8,0,7,1
30.1709180253244,8.298607,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.1314829294218,30.1718108012472,0.004326998,3.5,-8,0,7,1
30.2211452647171,8.358597,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.1817223285147,30.2233246012472,0.003754202,3.5,-8,0,7,1
30.2724916493974,8.39859,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.2330611252834,30.2734408012472,0.003325496,3.5,-8,0,7,1
30.3235917950526,8.45858,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.2842071286848,30.3244576012472,0.003858298,3.5,-8,0,7,1
30.3769638774719,8.498573,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.337535430839,30.3778439012472,0.003804004,3.5,-8,0,7,1
30.428085015734,8.558563,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.3886746315193,30.4290682012472,0.002692205,3.5,-8,0,7,1
30.4804506965505,8.618553,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.4409926303855,30.4833414012472,0.003753501,3.5,-8,0,7,1
30.5307629919925,8.658546,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.4913174248866,30.5318815012472,0.002542595,3.5,-8,0,7,1
30.5876303778414,8.718536,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.5481420280612,30.5892960012472,0.007290101,3.5,-8,0,7,1
30.6376668426872,8.75853,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.5982630314626,30.6391632012472,0.008772505,3.5,-8,0,7,1
30.6994847958453,8.838516,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.6600225269274,30.7015219012472,0.0121249,3.5,-8,0,7,1
30.7525052841066,8.87851,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.7131060303288,30.7535703012472,0.005080102,3.5,-8,0,7,1
30.8032260294736,8.938499,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.7637784297052,30.8047140012472,0.004887904,3.5,-8,0,7,1
30.8567845012865,8.978493,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.8172755314626,30.8587835012472,0.0106199,3.5,-8,0,7,1
30.9235735032975,9.058479,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.8839782312925,30.9271779012472,0.02289921,3.5,-8,0,7,1
30.9773968202888,9.098473,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.9380079294218,30.9831287012472,0.004289101,3.5,-8,0,7,1
31.0278644790349,9.158463,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,27.988439526644,31.0288774012472,0.002752898,3.5,-8,0,7,1
31.0831478569412,9.218452,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.0436989299887,31.0884143012472,0.006225199,3.5,-8,0,7,1
31.137102624377,9.258446,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.0976424248866,31.1382281012472,0.006396896,3.5,-8,0,7,1
