time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
12.7501,1.7813,0,1,0,0,1.1934,1.3090,-7.6280,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
12.8003,1.8315,0,1,0,0,1.1919,1.3034,-7.6291,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
12.8517,1.8829,0,1,0,0,1.1903,1.2973,-7.6303,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
12.9025,1.9337,0,1,0,0,1.1888,1.2912,-7.6315,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
12.9533,1.9845,0,1,0,0,1.1872,1.2850,-7.6327,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
13.0038,2.0350,0,1,0,0,1.1857,1.2790,-7.6339,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6895
13.0549,2.0861,0,1,0,0,1.1842,1.2732,-7.6352,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6893
13.1052,2.1364,0,1,0,0,1.1827,1.2678,-7.6364,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6892
13.1560,2.1872,0,1,0,0,1.1813,1.2627,-7.6377,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
13.2068,2.2380,0,1,0,0,1.1798,1.2582,-7.6389,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6890
13.2577,2.2889,0,1,0,0,1.1785,1.2543,-7.6402,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6889
13.3095,2.3407,0,1,0,0,1.1771,1.2512,-7.6415,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6888
13.3605,2.3917,0,1,0,0,1.1759,1.2488,-7.6428,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6888
13.4105,2.4418,0,1,0,0,1.1747,1.2473,-7.6440,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6888
13.4606,2.4919,0,1,0,0,1.1737,1.2467,-7.6452,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6889
13.5107,2.5419,0,1,0,0,1.1727,1.2469,-7.6464,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6889
13.5608,2.5921,0,1,0,0,1.1718,1.2479,-7.6476,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6890
13.6113,2.6425,0,1,0,0,1.1709,1.2498,-7.6487,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
13.6626,2.6938,0,1,0,0,1.1702,1.2526,-7.6499,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6893
13.7140,2.7452,0,1,0,0,1.1696,1.2561,-7.6510,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6894
13.7642,2.7954,0,1,0,0,1.1691,1.2602,-7.6520,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
13.8143,2.8455,0,1,0,0,1.1687,1.2649,-7.6530,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6897
13.8646,2.8958,0,1,0,0,1.1684,1.2702,-7.6540,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6899
13.9160,2.9472,0,1,0,0,1.1682,1.2758,-7.6549,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
13.9666,2.9978,0,1,0,0,1.1681,1.2817,-7.6558,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
14.0167,3.0479,0,1,0,0,1.1682,1.2877,-7.6566,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6903
14.0671,3.0983,0,1,0,0,1.1684,1.2938,-7.6574,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
