time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
15.3737,4.5205,0,2,0,0,1.2058,1.1578,-7.6194,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6894
15.4245,4.5713,0,2,0,0,1.2067,1.1597,-7.6188,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6893
15.4755,4.6223,0,2,0,0,1.2076,1.1624,-7.6182,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
15.5255,4.6723,0,2,0,0,1.2083,1.1657,-7.6177,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6890
15.5769,4.7237,0,2,0,0,1.2090,1.1699,-7.6173,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6889
15.6271,4.7739,0,2,0,0,1.2095,1.1746,-7.6169,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6888
15.6775,4.8243,0,2,0,0,1.2099,1.1798,-7.6167,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6887
15.7284,4.8752,0,2,0,0,1.2103,1.1854,-7.6164,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6887
15.7788,4.9256,0,2,0,0,1.2105,1.1912,-7.6163,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6886
15.8298,4.9766,0,2,0,0,1.2106,1.1975,-7.6162,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6886
15.8806,5.0274,0,2,0,0,1.2106,1.2036,-7.6162,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6887
15.9321,5.0789,0,2,0,0,1.2105,1.2097,-7.6163,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6888
15.9828,5.1296,0,2,0,0,1.2102,1.2156,-7.6165,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6888
16.0336,5.1804,0,2,0,0,1.2099,1.2212,-7.6167,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6889
16.0837,5.2305,0,2,0,0,1.2094,1.2263,-7.6170,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
16.1350,5.2818,0,2,0,0,1.2089,1.2309,-7.6173,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6892
16.1857,5.3325,0,2,0,0,1.2082,1.2349,-7.6178,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6894
16.2367,5.3835,0,2,0,0,1.2074,1.2382,-7.6183,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6896
16.2874,5.4342,0,2,0,0,1.2066,1.2407,-7.6188,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6897
16.3374,5.4842,0,2,0,0,1.2057,1.2424,-7.6195,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
16.3875,5.5344,0,2,0,0,1.2046,1.2432,-7.6201,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
16.4389,5.5857,0,2,0,0,1.2035,1.2432,-7.6209,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
16.4897,5.6365,0,2,0,0,1.2023,1.2423,-7.6217,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
16.5397,5.6866,0,2,0,0,1.2011,1.2406,-7.6226,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
16.5911,5.7379,0,2,0,0,1.1997,1.2380,-7.6235,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6903
16.6414,5.7883,0,2,0,0,1.1984,1.2347,-7.6244,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6903
16.6921,5.8389,0,2,0,0,1.1969,1.2307,-7.6255,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6903
16.7426,5.8894,0,2,0,0,1.1955,1.2261,-7.6265,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
16.7928,5.9397,0,2,0,0,1.1940,1.2209,-7.6276,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
16.8433,5.9901,0,2,0,0,1.1925,1.2154,-7.6287,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
16.8945,6.0413,0,2,0,0,1.1909,1.2095,-7.6299,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
16.9455,6.0923,0,2,0,0,1.1893,1.2033,-7.6311,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
17.0350,6.1818,0,2,0,0,1.2126,1.3148,-7.6368,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6850
17.0851,6.2319,0,2,0,0,1.1148,1.2562,-8.3427,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,351.3858
17.1354,6.2822,0,2,0,0,1.0260,1.2032,-8.9826,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.1858,6.3326,0,2,0,0,0.9254,1.1430,-9.7085,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.2376,6.3844,0,2,0,0,0.8285,1.0850,-10.4074,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.2881,6.4349,0,2,0,0,0.7468,1.0361,-10.9966,0.0000,-8.0000,NaN,NaN,0,0,0,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.3391,6.4859,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.3895,6.5363,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.4412,6.5881,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.4918,6.6386,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.5418,6.6886,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.5935,6.7403,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.6455,6.7923,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.6966,6.8434,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.7474,6.8942,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.7986,6.9454,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.8508,6.9976,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.9013,7.0481,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
17.9514,7.0983,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.0029,7.1497,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.0537,7.2005,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.1039,7.2507,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.1540,7.3008,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.2054,7.3522,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.2572,7.4040,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.3085,7.4553,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.3594,7.5062,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.4117,7.5585,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.4626,7.6094,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.5129,7.6597,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
18.5640,7.7109,0,2,0,1,0.6864,0.1000,-11.4320,0.0000,-8.0000,0.6864,-11.4320,1,0,1,1,0.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,348.6901
