wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004125.8309,2.319611,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.8636,2.359604,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.8969,2.379601,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.9312,2.419594,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.964,2.459587,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.9976,2.479584,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.0307,2.49958,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.064,2.539574,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.0976,2.55957,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.1311,2.599564,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.1644,2.639557,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.1977,2.659554,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.2308,2.699547,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.2649,2.73954,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.298,2.759537,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.3314,2.79953,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.364,2.839523,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.3981,2.85952,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.431,2.899513,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.4646,2.939507,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.4976,2.959503,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.5308,2.999496,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.5649,3.03949,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.598,3.059486,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.631,3.09948,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.6645,3.139473,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.6976,3.15947,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.7313,3.199463,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.7649,3.239456,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.7978,3.259453,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.8317,3.299446,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.864,3.339439,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.898,3.379433,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.9316,3.419426,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.9647,3.459419,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004126.9984,3.479416,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.0309,3.519409,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.064,3.559402,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.0976,3.579399,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.131,3.599396,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.1647,3.639389,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.1977,3.659386,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.2311,3.699379,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.2641,3.739372,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.2986,3.759369,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
