time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
21.2210,4.5969,1,0,1,0,1.1682,0.9800,-5.8035,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.2713,4.6472,1,0,1,0,1.1682,0.9806,-5.5606,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.3222,4.6981,1,0,1,0,1.1682,0.9831,-5.3205,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.3727,4.7486,1,0,1,0,1.1682,0.9870,-5.0816,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.4237,4.7996,1,0,1,0,1.1682,0.9922,-4.8451,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.4784,4.8543,1,0,1,0,1.1682,0.9980,-4.6064,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.5284,4.9043,1,0,1,0,1.1682,1.0042,-4.3629,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.5792,4.9551,1,0,1,0,1.1682,1.0099,-4.1241,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.6306,5.0065,1,0,1,0,1.1682,1.0148,-3.8786,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.6820,5.0580,1,0,1,0,1.1682,1.0182,-3.6385,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,0.0000
21.7327,5.1086,1,0,1,0,1.1682,1.0198,-3.3993,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0380,-2.4707,0.0000,0,0,0.0000
21.7832,5.1591,1,0,1,0,1.1682,1.0197,-3.1593,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
21.8352,5.2111,1,0,1,0,1.1682,1.0177,-2.9219,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
21.8865,5.2624,1,0,1,0,1.1682,1.0140,-2.6800,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
21.9371,5.3130,1,0,1,0,1.1682,1.0089,-2.4352,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
21.9878,5.3637,1,0,1,0,1.1682,1.0030,-2.1906,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.0382,5.4141,1,0,1,0,1.1682,0.9968,-1.9460,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
