sample,frame_ms
867,6.682199
868,3.351800
869,6.633801
870,3.333397
871,6.675000
872,3.330003
873,6.646896
874,3.356200
875,6.647598
876,3.356200
877,6.684701
878,3.330003
879,6.613400
880,3.367000
881,6.666695
882,3.330003
883,6.642503
884,3.348398
885,6.648398
886,3.368098
887,6.651502
888,3.428203
889,6.586799
890,6.663301
891,3.384800
892,6.625496
893,6.654400
894,3.342304
895,6.690101
896,6.615894
897,3.370904
898,6.617000
899,3.428295
900,6.625000
901,6.625000
902,3.354103
903,6.626601
904,3.369799
905,6.631200
906,3.361402
907,6.649100
908,3.352700
909,6.657299
910,3.365200
911,6.632298
912,3.351098
913,6.644905
914,3.358099
915,6.627997
916,3.366801
917,6.646400
918,3.339102
919,6.652296
920,3.353501
921,6.654103
922,3.355095
923,6.650801
924,3.336806
925,6.660494
926,3.357100
927,6.631299
928,3.361600
929,6.639201
930,3.354698
931,6.672903
932,3.340604
933,6.657596
934,6.671903
935,3.329996
936,6.641901
937,3.356002
938,6.644997
939,3.367503
940,6.662401
941,6.648498
942,3.336303
943,6.651999
944,3.362500
945,6.618197
946,3.404705
947,6.613499
948,3.344997
949,6.651205
950,3.360495
951,6.641001
952,3.371301
953,6.645103
954,6.655896
955,3.342900
956,6.642000
957,3.390802
958,6.612897
959,3.375206
960,6.646294
961,6.661805
962,3.350900
963,6.623597
964,3.358000
965,6.653798
966,3.347704
967,6.642496
968,3.354606
969,6.651197
970,3.340497
971,6.649504
972,3.362798
973,6.642198
974,3.357504
975,6.652296
976,3.358099
977,6.630499
978,3.367701
979,6.627006
980,3.378600
981,6.652296
982,3.363301
983,6.615703
984,3.353600
985,6.665200
986,3.351800
987,6.631697
988,3.356300
989,6.657901
990,3.330003
991,6.651396
992,3.357901
993,6.664803
994,3.329996
995,6.662805
996,6.666901
997,3.343594
998,6.638400
999,3.352005
1000,6.655995
1001,3.330003
1002,6.652502
1003,3.345196
1004,6.695706
1005,3.387996
1006,6.597300
1007,6.656604
1008,3.345599
1009,6.660296
1010,3.330003
1011,6.651800
1012,3.355995
1013,6.655704
1014,3.337798
1015,6.662698
1016,3.406300
1017,6.587706
1018,3.349901
1019,6.650596
1020,3.379202
1021,6.625298
1022,3.343403
1023,6.648200
1024,3.346096
1025,6.670004
1026,3.364201
1027,6.625801
1028,3.350397
1029,6.651800
1030,3.346499
1031,6.656902
1032,3.364902
1033,6.628798
1034,3.348803
1035,6.644700
1036,3.358900
1037,6.648894
1038,3.337401
1039,6.659602
1040,3.374801
1041,6.622201
1042,3.357299
1043,6.647895
1044,3.341305
1045,6.658397
1046,3.349802
1047,6.649497
1048,3.352799
1049,6.640001
1050,3.343899
1051,6.654301
1052,3.379202
1053,6.625397
1054,3.349100
1055,6.646400
1056,3.390306
1057,6.610799
1058,3.336097
1059,6.690802
1060,3.333695
1061,6.651502
1062,6.640299
1063,3.346202
1064,6.680300
1065,3.330003
1066,6.677700
1067,3.336699
1068,6.640299
1069,3.366596
1070,6.666000
1071,23.310910
1072,3.407299
1073,9.906498
1074,3.347300
1075,6.715703
1076,3.329996
1077,6.637500
1078,6.634900
1079,3.388400
1080,6.641001
1081,6.661798
1082,6.661402
1083,3.355400
1084,6.682405
1085,6.633893
1086,3.330003
1087,6.685303
1088,6.637897
1089,3.340001
1090,6.671103
1091,6.663194
1092,3.345401
1093,9.989498
1094,3.346705
1095,6.678798
1096,6.642701
1097,3.329996
1098,6.672300
1099,6.668601
1100,6.652204
1101,3.351098
1102,9.988202
1103,3.379096
1104,6.650099
1105,6.624901
1106,3.389498
1107,6.633503
1108,6.656399
1109,3.340001
1110,6.676701
1111,6.633199
1112,3.353501
1113,6.674299
1114,6.645103
1115,3.346797
1116,9.994898
1117,3.348703
1118,6.658000
1119,6.649497
1120,3.347003
1121,6.644302
1122,3.333596
1123,6.671400
1124,3.351098
1125,6.668601
1126,6.666702
1127,3.347300
1128,6.622102
1129,3.367099
1130,6.640696
1131,3.379103
1132,6.626800
1133,3.396599
1134,6.719005
1135,6.629995
1136,6.626099
1137,3.337904
1138,10.019500
1139,3.329996
1140,9.976701
1141,3.330003
1142,6.632497
1143,3.342999
1144,6.697400
1145,3.354903
1146,6.605102
1147,3.396896
1148,6.602303
1149,3.392801
1150,6.673597
1151,3.330003
1152,6.617397
1153,6.666504
1154,3.437698
1155,6.546797
1156,3.357299
1157,6.642000
1158,3.337606
1159,6.662394
1160,3.345104
1161,6.648002
1162,3.378500
1163,6.632696
1164,3.342602
1165,6.635098
1166,3.349405
1167,6.691596
1168,3.364399
1169,6.622201
1170,3.330003
1171,6.656200
1172,3.420996
1173,6.564003
1174,3.338797
1175,6.692502
1176,6.651197
1177,3.341504
1178,6.640399
1179,3.353501
1180,6.662202
1181,3.352700
1182,6.637500
1183,6.702296
1184,3.349504
1185,6.617298
1186,3.359198
1187,6.644302
1188,3.371301
1189,6.614597
1190,3.377700
1191,6.651800
1192,3.353699
1193,6.643304
1194,6.642503
1195,3.372293
1196,6.630407
1197,3.365993
1198,6.633206
1199,3.340597
1200,6.656498
1201,3.364101
1202,6.645302
1203,3.344501
1204,6.650397
1205,3.365901
1206,6.631399
1207,3.354004
1208,6.657001
1209,3.357795
1210,6.642404
1211,3.329996
1212,6.673002
1213,3.377998
1214,6.615901
1215,3.330003
1216,6.672598
1217,3.353699
1218,6.645401
1219,3.338202
1220,6.658999
1221,3.352402
1222,6.643800
1223,3.341298
1224,6.661097
1225,3.335700
1226,6.659007
1227,3.358397
1228,6.644700
1229,3.335898
1230,6.659701
1231,3.352204
1232,6.643899
1233,3.370401
1234,6.643899
1235,3.334701
1236,6.645798
1237,3.354698
1238,6.665399
1239,3.345904
1240,6.645195
1241,3.354202
1242,6.648803
1243,3.329996
1244,6.665703
1245,3.354500
1246,6.644302
1247,3.349596
1248,6.646903
1249,3.356696
1250,6.654904
1251,3.388896
1252,6.605400
1253,3.354202
1254,6.640001
1255,3.338202
1256,9.994699
1257,3.392297
1258,6.616199
1259,3.339201
1260,6.673902
1261,3.329996
1262,6.664803
1263,3.347903
1264,6.647895
1265,3.342205
1266,6.656696
1267,3.341504
1268,6.654996
1269,3.330003
1270,6.675099
