time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
22.4217088450119,10.35826,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.2782
22.4877099677734,10.41825,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.3453
22.5537172292732,10.47824,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.4117
22.6197181473486,10.55823,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.4781
22.6857214515843,10.61822,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.5444
22.7517223696597,10.67821,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.6116
22.8177237929963,10.75819,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.678
22.8837252108008,10.81818,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.7453
22.9503934102878,10.87817,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.8118
23.0167291398905,10.95816,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.8775
23.0833974351361,11.01815,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003121.9442
23.1500658393465,11.07814,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.0116
23.2167343414016,11.15813,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.0779
23.2834021329321,11.21812,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.1453
23.3500700295717,11.27811,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.2115
23.4167382344604,11.3381,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.2785
23.4834061389044,11.39809,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.3452
23.5500734378025,11.45808,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.4108
23.6167410371639,11.53806,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.4787
23.6834088419005,11.59805,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.5445
23.7500764435157,11.65804,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.6116
23.8167439378984,11.73803,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.6778
23.8834114416316,11.79802,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.7454
23.9500788301788,11.85801,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.8122
24.0167465313524,11.938,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.878
24.0834235201404,11.99799,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003122.9452
24.1500930002518,12.05798,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003123.0121
24.2167606974766,12.13796,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003123.0775
24.2834281972609,12.21795,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003123.1451
24.3500980228744,12.27794,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003123.2119
24.4278358988091,12.35793,1,0,1,3,0,1,1,0,1,0.12,0,0,0,0,0,0,1,0.5554825,0.932286,-7.451477,0,3,0.009999998,-5,0,63925003123.2905
24.4783369079232,12.41792,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.444643,0.2359762,-8.23118,0,3,0.009999998,-5,0,63925003123.3406
24.528994718492,12.45791,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.2740079,0.1385898,-7.98068,0,3,0.009999998,-5,0,63925003123.3916
24.5791621861979,12.5179,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,-0.023572,0.9482489,-7.333673,0,3,0.009999998,-5,0,63925003123.4413
24.6458297840133,12.57789,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5162694,1.582866,-8.161408,0,3,0.009999998,-5,0,63925003123.5075
24.712497885339,12.63788,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5023939,1.505532,-8.153989,0,3,0.009999998,-5,0,63925003123.5732
