time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
26.1748282737906,16.87717,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.435085,63925001121.4636
26.2253287824864,16.93716,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.385085,63925001121.5129
26.275829490597,16.97715,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.335084,63925001121.5636
26.3263301911826,17.03714,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.285083,63925001121.6136
26.377389127134,17.07713,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.235083,63925001121.6643
26.4278902359555,17.13712,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.184527,63925001121.7142
26.4783930699031,17.17712,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.134528,63925001121.7633
26.5288938720773,17.23711,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.084526,63925001121.8146
26.5793942810657,17.2771,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,5.034524,63925001121.8638
26.6298963004226,17.35709,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.984523,63925001121.9141
26.6803978174801,17.39708,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.934521,63925001121.9643
26.7308984202395,17.45707,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.884521,63925001122.0145
26.7813989289353,17.49706,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.834519,63925001122.0635
26.8319001374642,17.55705,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.78452,63925001122.1141
26.8824013553994,17.59705,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.734519,63925001122.1635
26.9329022648061,17.65704,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.684517,63925001122.2141
26.9834030726242,17.69703,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.634517,63925001122.2634
27.0339047890964,17.75702,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.584516,63925001122.3141
27.08440630051,17.79701,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.534514,63925001122.3641
27.1349069089132,17.857,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.484513,63925001122.4145
27.1854077186125,17.897,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.434512,63925001122.4636
27.2361700156579,17.95699,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.384252,63925001122.5146
27.286671024772,17.99698,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.334252,63925001122.5647
27.3371719341787,18.03697,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.284251,63925001122.6145
27.3876731445889,18.09696,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.234249,63925001122.6645
27.4381744603502,18.13696,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.184247,63925001122.7143
27.4886756688791,18.19695,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.134247,63925001122.7642
27.5391763769897,18.23694,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.084246,63925001122.8145
27.5896783963467,18.29693,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,4.034244,63925001122.8646
27.6401804138223,18.33692,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.984243,63925001122.9145
27.690681121933,18.39691,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.934241,63925001122.9643
27.7411832409973,18.4369,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.88424,63925001123.0143
27.7916835483971,18.49689,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.834239,63925001123.0643
27.8424219062614,18.53689,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.784237,63925001123.1143
27.8929229153755,18.59688,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.734002,63925001123.1648
27.9434235237787,18.65687,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.684001,63925001123.2143
27.9939248338963,18.71686,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.634,63925001123.2649
28.0444266500759,18.75685,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.583998,63925001123.3147
28.0949277607786,18.81684,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.533998,63925001123.3644
28.1454312964405,18.85683,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.483995,63925001123.4148
28.1959317035476,18.91682,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.433993,63925001123.4644
28.2465033111411,18.95682,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.383992,63925001123.5144
28.2970047284911,19.01681,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.33392,63925001123.5642
28.3475066462594,19.0568,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.28392,63925001123.6143
28.398008054203,19.09679,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.233917,63925001123.6652
28.4485095731417,19.13679,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.183915,63925001123.7145
28.4990361393305,19.19678,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.133891,63925001123.7652
28.5495364410865,19.23677,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.083889,63925001123.8155
28.6000371491971,19.29676,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,3.033888,63925001123.8654
28.650226337264,19.33675,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.983868,63925001123.9144
28.7168929523105,19.39674,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.9172,63925001123.9807
28.7835611237648,19.47673,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.850532,63925001124.0474
28.8502299366208,19.53672,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.783864,63925001124.1153
28.9168981675866,19.59671,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.717195,63925001124.1816
28.983233836169,19.6767,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.650527,63925001124.2486
29.0334001959364,19.73669,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.600526,63925001124.299
29.1000705875146,19.81667,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.533856,63925001124.3645
29.1670639901111,19.87666,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.467188,63925001124.4314
29.2339927896174,19.93665,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.400198,63925001124.4988
29.3006605943541,20.01664,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.333271,63925001124.565
