sample,frame_ms
0,14.015700
1,2.688202
2,13.998900
3,2.711699
4,14.110000
5,2.698002
6,13.859400
7,2.685899
8,13.942210
9,2.689597
10,14.042500
11,2.677395
12,13.980700
13,2.681597
14,14.002000
15,2.715901
16,14.034800
17,2.679103
18,13.911000
19,2.694700
20,14.039700
21,2.679804
22,14.089600
23,2.690299
24,13.895500
25,2.669905
26,13.982200
27,2.677700
28,14.090200
29,2.679797
30,13.931100
31,2.686898
32,13.979200
33,2.696896
34,14.072700
35,2.691801
36,13.963700
37,2.668502
38,13.928900
39,2.720302
40,14.031400
41,2.697201
42,13.975300
43,2.711501
44,14.029800
45,2.799504
46,13.821400
47,2.662302
48,14.058500
49,2.702204
50,13.945500
51,2.685495
52,14.015700
53,2.682497
54,14.012300
55,2.670699
56,14.001400
57,2.684701
58,13.975000
59,2.693601
60,14.075100
61,2.682795
62,13.943100
63,2.678500
64,13.958790
65,2.676006
66,14.065500
67,2.686501
68,14.025100
69,2.675397
70,13.952200
71,2.694501
72,14.029100
73,2.676105
74,13.978490
75,2.677105
76,13.938800
77,2.677402
78,14.066400
79,2.694600
80,14.005500
81,2.676006
82,13.962600
83,2.684396
84,14.003900
85,2.680995
86,14.041000
87,2.693304
88,13.942300
89,2.705804
90,13.992790
91,2.700602
92,14.019400
93,2.690597
94,13.936500
95,2.684403
96,14.029800
97,2.656200
98,14.066000
99,3.125298
100,13.513900
101,2.672498
102,13.978600
103,2.679904
104,14.094300
105,2.725702
106,13.906400
107,2.693304
108,13.963700
109,2.749100
110,14.009700
111,2.690901
112,13.992100
113,2.675999
114,13.920000
115,2.670904
116,14.097800
117,2.696804
118,13.952000
119,2.688202
120,13.986800
121,2.678600
122,14.009700
123,2.694501
124,13.993100
125,2.675099
126,13.982900
127,2.700397
128,14.012710
129,2.694600
130,13.972500
131,2.701495
132,13.951800
133,2.684800
134,13.997900
135,2.714300
136,14.057300
137,2.693204
138,13.856900
139,2.688605
140,14.051700
141,2.684595
142,14.092800
143,2.686501
144,13.912100
145,2.681498
146,13.977900
147,2.707200
148,14.068800
149,2.701403
150,13.887100
151,2.695401
152,14.004400
153,2.716702
154,14.062600
155,2.686997
156,13.940000
157,2.674001
158,13.897400
159,2.700198
160,14.100400
161,2.664598
162,13.990100
163,2.664300
164,14.018700
165,2.733000
166,13.960800
167,2.688705
168,14.025690
169,2.711806
170,13.935800
171,2.680697
172,13.993800
173,2.709899
174,14.012700
175,2.698406
176,13.923090
177,2.714002
178,13.980800
179,2.678798
