time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
27.9367477808272,15.17745,2,0,1,3,0,1,0,20,1,0.0493712,0,0,0,0,0,0,1,0.9072118,0.9113618,-8.02142,0,3,0.1799999,-5,0,63925003068.8502
27.9979681231392,15.25744,2,0,1,3,1,1,0,20,1,0.01746575,0,0,0,0,1,0,1,0.7429858,0.7527923,-7.578786,0,3,0.1799999,-5,7.104591,63925003068.8963
28.0485937646156,15.31743,2,0,1,3,1,1,0,20,1,0.01118143,0,0,0,0,1,0,1,0.5554825,0.8910696,-7.451477,0,3,0.1799999,-5,7.05459,63925003068.9473
28.0990941717227,15.35742,2,0,1,3,1,1,0,20,1,0.01032838,0,0,0,0,1,0,1,0.5554825,0.8804092,-7.451477,0,3,0.1799999,-5,7.004466,63925003068.9969
28.1496569900153,15.41741,2,0,1,3,1,1,0,20,1,0.01004589,0,0,0,0,1,0,1,0.5554825,0.8755938,-7.451477,0,3,0.1799999,-5,6.954465,63925003069.0472
28.2001574987111,15.45741,2,0,1,3,1,1,0,20,1,0.01001208,0,0,0,0,1,0,1,0.5554825,0.8734814,-7.451477,0,3,0.1799999,-5,6.904402,63925003069.097
28.2509794866232,15.5174,2,0,1,3,1,1,0,20,1,0.01000159,0,0,0,0,1,0,1,0.5554825,0.8726001,-7.451477,0,3,0.1799999,-5,6.854084,63925003069.1473
28.3014796867905,15.55739,2,0,1,3,1,1,0,20,1,0.01000041,0,0,0,0,1,0,1,0.5554825,0.8722394,-7.451477,0,3,0.1799999,-5,6.804083,63925003069.1973
28.3519800957789,15.61738,2,0,1,3,1,1,0,20,1,0.01000005,0,0,0,0,1,0,1,0.5554825,0.8720921,-7.451477,0,3,0.1799999,-5,6.754083,63925003069.2464
28.4024806966571,15.65737,2,0,1,3,1,1,0,20,1,0.01000001,0,0,0,0,1,0,1,0.5554825,0.8720319,-7.451477,0,3,0.1799999,-5,6.704082,63925003069.2972
28.4529812053529,15.71736,2,0,1,3,1,1,0,20,1,0.009999999,0,0,0,0,1,0,1,0.5554825,0.8720074,-7.451477,0,3,0.1799999,-5,6.654081,63925003069.3473
28.5035069569511,15.75735,2,0,1,3,1,1,0,20,1,0.009999998,0,0,0,0,1,0,1,0.5554825,0.8719975,-7.451477,0,3,0.1799999,-5,6.604056,63925003069.397
28.5540077647691,15.81734,2,0,1,3,1,1,0,20,1,0.009999998,0,0,0,0,1,0,1,0.5554825,0.8719934,-7.451477,0,3,0.1799999,-5,6.554055,63925003069.4471
28.6045658441385,15.85734,2,0,1,3,1,1,0,20,1,0.009999998,0,0,0,0,1,0,1,0.5554825,0.8719918,-7.451477,0,3,0.1799999,-5,6.503998,63925003069.4975
28.6550664450166,15.89733,2,0,1,3,1,1,0,20,1,0.009999998,0,0,0,0,1,0,1,0.5554825,0.8719912,-7.451477,0,3,0.1799999,-5,6.453998,63925003069.547
28.7055670534198,15.93732,2,0,1,3,1,1,0,20,1,0.009999998,0,0,0,0,1,0,1,0.5554825,0.8719909,-7.451477,0,3,0.1799999,-5,6.403997,63925003069.5971
28.7560683710625,15.99731,2,0,1,3,1,1,0,20,1,0.009999998,0,0,0,0,1,0,1,0.5554825,0.8719907,-7.451477,0,3,0.1799999,-5,6.353996,63925003069.6468
