time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ
17.3511029362213,3.659386,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.5610127267574,17.3538176047619,0.003325198,3.5,-8,0,7
17.4058552778978,3.699379,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.6157253259637,17.4067191047619,0.005061395,3.5,-8,0,7
17.4605999903684,3.759369,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.6705398313492,17.4619329047619,0.006183404,3.5,-8,0,7
17.5116155587789,3.819359,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.7215188279478,17.5141836047619,0.004245699,3.5,-8,0,7
17.5625620575296,3.859352,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.7723543296485,17.5646894047619,0.016216,3.5,-8,0,7
17.6133807628206,3.919342,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.8232207270408,17.6164820047619,0.009196896,3.5,-8,0,7
17.6669003226003,3.959335,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.876821832483,17.6682057047619,0.003831505,3.5,-8,0,7
17.7183994156518,4.019325,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.9282934311224,17.7204493047619,0.005929301,3.5,-8,0,7
17.7711357339472,4.079315,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.9810337301587,17.7731128047619,0.003323498,3.5,-8,0,7
17.8242387032532,4.119308,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.0341678287982,17.8264859047619,0.004135502,3.5,-8,0,7
17.8746688993252,4.179298,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.0845985260771,17.8765184047619,0.004425694,3.5,-8,0,7
17.924780725576,4.219292,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.1347048327664,17.9266543047619,0.003875305,3.5,-8,0,7
17.9807930562133,4.279282,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.1906513321995,17.9820761047619,0.007649901,3.5,-8,0,7
18.031143661954,4.339272,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.2410858276644,18.0349752047619,0.0066866,3.5,-8,0,7
18.0850281903776,4.379265,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.2949633290816,18.0863186047619,0.007765597,3.5,-8,0,7
18.1384475916112,4.439255,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.3483377267574,18.1401761047619,0.005935799,3.5,-8,0,7
18.1889200461516,4.479248,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.3987907312925,18.1911827047619,0.004725602,3.5,-8,0,7
18.2424609661777,4.539238,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.4523943310658,18.2437093047619,0.003865901,3.5,-8,0,7
18.2926166083664,4.599228,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.5025192318594,18.2946992047619,0.004443105,3.5,-8,0,7
18.3453560408833,4.639221,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.5552462301587,18.3468726047619,0.003779401,3.5,-8,0,7
18.3998498757323,4.699211,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.6097273313492,18.4006998047619,0.006644601,3.5,-8,0,7
